,title,id,year,imdbid,rating,lgbtq_keywords_num,keywords_num
7152,Karlek deluxe,5093,2013,2792728,3,0,2
7153,Hannas Reise,5096,2013,2429414,3,0,1
7154,Bounty Killer,5097,2013,2369396,3,0,270
7155,Le Pass&eacute;,5105,2013,2404461,3,0,108
7156,Austenland,5106,2013,1985019,3,0,60
7157,Cloudy with a Chance of Meatballs 2,5110,2013,1985966,3,0,70
7158,"Starving Games, The",5111,2013,2403029,3,1,82
7159,Kyss meg for faen i helvete,5113,2013,2829458,3,0,77
7160,Some Girl(s),5114,2013,2201221,1,0,14
7161,L&#39;amour est un crime parfait,5119,2013,3103576,2,0,132
7162,Nymphomaniac: Volume 2,5121,2013,2382009,3,0,158
7163,V/H/S/2,5126,2013,2450186,3,0,170
7164,Gimme Shelter,5131,2013,1657510,1,0,19
7165,Knights of Badassdom,5145,2013,1545660,3,0,136
7166,+1,5150,2013,2395385,3,0,99
7167,Best Friends Forever,5156,2013,2224073,3,0,1
7168,Last Vegas,5161,2013,1204975,1,0,88
7169,"Look of Love, The",5162,2013,1951216,3,0,171
7170,Oldboy,5167,2013,1321511,2,0,241
7171,Cutie and the Boxer,5169,2013,2355540,0,0,20
7172,Birdemic 2: The Resurrection,5176,2013,1674047,3,0,31
7173,Gloria,5177,2013,2425486,3,0,74
7174,Haunter,5180,2013,2345567,3,0,100
7175,Meine Schwestern,5188,2013,2582008,3,0,0
7176,"Soshite chichi ni naru (Like Father, Like Son)",5190,2013,2331143,3,0,54
7177,Last Passenger,5193,2013,1858481,3,0,20
7178,Viva la liberta,5203,2013,2523600,1,0,36
7179,"Best Man Holiday, The",5215,2013,2083355,3,0,145
7180,Zipi y Zape y el club de la canica,5225,2013,2388821,0,0,13
7181,I Give it a Year,5268,2013,2244901,3,0,54
7182,Grace Unplugged,5269,2013,2349460,3,0,37
7183,"100-Year-Old Man Who Climbed Out the Window and Disappeared, The",5272,2013,2113681,1,0,89
7184,Fack ju Gohte,5273,2013,2987732,3,0,81
7185,Vivir es facil con los ojos cerrados,5283,2013,2896036,0,0,121
7186,Dragon Ball Z: Battle of Gods,5292,2013,2263944,3,0,15
7187,Snowpiercer,5296,2013,1706620,3,0,453
7188,"Congress, The",5298,2013,1821641,3,0,73
7189,Anchorman 2: The Legend Continues,5309,2013,1229340,3,0,135
7190,Dark Touch,5311,2013,2328549,3,0,41
7191,"Lifeguard, The",5322,2013,2265534,3,0,54
7192,Ida,5335,2013,2718492,3,0,186
7193,Ang&eacute;lique,5354,2013,2776074,3,0,81
7194,Kill Your Darlings,5362,2013,1311071,1,2,292
7195,Nashorn im Galopp,5374,2013,2656122,0,0,0
7196,Elle s&#39;en va,5376,2013,2289538,3,0,52
7197,La Venus a la fourrure,5377,2013,2406252,0,0,44
7198,Blackfish,5389,2013,2545118,3,0,92
7199,Contracted,5400,2013,2281159,3,2,77
7200,Fading Gigolo,5428,2013,2258345,2,0,146
7201,Trap for Cinderella,5436,2013,1766175,3,2,334
7202,Finding Mr. Right,5448,2013,2169322,1,0,0
7203,Xi you xiang mo pian (Journey to the West),5457,2013,2017561,2,0,181
7204,Bad Words,5460,2013,2170299,2,0,23
7205,Words and Pictures,5464,2013,2380331,3,0,25
7206,An Easter Bunny Puppy,5478,2013,2599226,3,0,5
7207,G.B.F.,5480,2013,2429074,3,3,76
7208,Odd Thomas,5490,2013,1767354,3,0,370
7209,Interior. Leather Bar.,5491,2013,2352488,1,2,28
7210,Touchy Feely,5507,2013,2364949,3,0,16
7211,"Punk Singer, The",5518,2013,1785612,3,0,18
7212,Best Night Ever,5520,2013,2499414,3,0,49
7213,"Immigrant, The",5525,2013,1951181,3,0,246
7214,Palo Alto,5526,2013,2479800,3,0,58
7215,Locke,5527,2013,2692904,0,0,69
7216,Justice Is Mind,5537,2013,2289920,3,0,23
7217,Decoding Annie Parker,5541,2013,1464191,3,0,63
7218,"Pretty One, The",5542,2013,2140577,3,0,14
7219,"Last Stand, The",5570,2013,1549920,1,0,250
7220,"Kings of Summer, The",5576,2013,2179116,2,0,117
7221,Kaze tachinu,5579,2013,2013293,3,0,74
7222,Life Inside Out,5587,2013,2543508,3,0,11
7223,"Grand Seduction, The",5589,2013,2319580,1,0,68
7224,Beneath,5604,2013,2991296,0,0,49
7225,"Young and Prodigious T.S. Spivet, The",5607,2013,1981107,3,0,356
7226,Yip Man: Jung gik yat jin,5613,2013,2495118,3,0,7
7227,Tracks,5622,2013,2167266,3,0,211
7228,Patema Inverted,5626,2013,2981768,0,0,57
7229,All Cheerleaders Die,5630,2013,2527186,3,0,78
7230,Geography Club,5637,2013,2235902,3,3,61
7231,Homefront,5640,2013,2312718,2,0,257
7232,Once Upon a Time in Vietnam,5641,2013,2531258,0,0,2
7233,"Zero Theorem, The",5647,2013,2333804,0,0,310
7234,Gabrielle,5652,2013,3106846,3,0,5
7235,Blue Ruin,5653,2013,2359024,3,0,88
7236,"German Doctor, The",5714,2013,1847746,3,0,147
7237,Wrong Cops,5670,2013,2166616,1,1,41
7238,Svecenikova djeca,5672,2013,2395421,1,0,9
7239,Sadako 3D 2,5676,2013,2440362,3,0,1
7240,300 Worte Deutsch,5707,2013,2288044,3,0,35
7241,Are You Here,5727,2013,1545754,3,0,68
7242,In Fear,5732,2013,2165859,0,0,98
7243,"Invisible Woman, The",5746,2013,1700845,3,0,48
7244,"Love Punch, The",5754,2013,2234261,3,0,26
7245,At Middleton,5758,2013,1483324,3,0,14
7246,"Machine, The",5787,2013,2317225,3,0,229
7247,Kill for Me,5809,2013,2085957,3,0,10
7248,Ashley,5822,2013,2084093,3,2,65
7249,Flores Raras,5829,2013,2217458,3,2,56
7250,Haunt,5841,2013,2386278,3,0,10
7251,Remember Sunday,5845,2013,2770480,3,0,56
7252,52 Tuesdays,5849,2013,3100636,3,2,183
7253,Bends,5853,2013,2852460,3,0,0
7254,"Princess Twins of Legendale, The",5861,2013,3122122,3,0,0
7255,Another Me,5882,2013,1816608,3,0,13
7256,Horns,5893,2013,1528071,3,3,385
7257,Barbie &amp; Her Sisters in a Pony Tale,5895,2013,3321254,3,0,10
7258,"Tale of The Princess Kaguya, The",5896,2013,2576852,3,0,90
7259,"Truth About Emanuel, The",5903,2013,1838520,3,1,72
7260,Legends of Oz: Dorothy&#39;s Return,5917,2013,0884726,3,0,77
7261,Future Shift,5985,2013,2991316,3,0,0
7262,"Spectacular Now, The",5987,2013,1714206,2,0,282
7263,Down River,5989,2013,2202928,3,0,0
7264,rastres de s&aacute;ndal,5992,2013,3521332,3,0,1
7265,Particle Fever,6004,2013,1385956,3,0,45
7266,Tim&#39;s Vermeer,6006,2013,3089388,2,0,75
7267,"Vivian Maier Mystery, The",6082,2013,3252208,3,0,8
7268,What If,6083,2013,1486834,3,0,52
7269,"Devil&#39;s Violinist, The",6086,2013,2401715,3,0,8
7270,Hross i oss,6100,2013,3074732,3,0,100
7271,"Returned, The",6110,2013,2093270,3,0,5
7272,Open Road,6130,2013,1922679,3,0,24
7273,Bicycling with Moli&egrave;re,6138,2013,2207050,2,0,98
7274,Young Detective Dee: Rise of the Sea Dragon,6142,2013,2992146,2,0,35
7275,Le week-end,6145,2013,2392326,1,0,202
7276,Wetlands,6167,2013,2524674,3,0,127
7277,Curse of Chucky,6232,2013,2230358,3,0,134
7278,"Zoran, il mio nipote scemo",6246,2013,3078718,0,0,5
7279,Plush,6272,2013,2226519,3,3,130
7280,Jack and the Cuckoo-Clock Heart,6377,2013,1181840,3,0,27
7281,La grande bellezza,6415,2013,2358891,3,0,256
7282,Frequencies,6437,2013,2414766,3,0,18
7283,First Period,6458,2013,2508258,3,3,25
7284,Is the Man Who Is Tall Happy?,6483,2013,1817287,0,0,52
7285,"Dirties, The",6559,2013,2334896,3,0,156
7286,Rewind,6570,2013,2193185,1,0,4
7287,Maron,6592,2013,2520512,0,0,10
7288,Teen Beach Movie,6647,2013,2325989,3,0,26
7289,Coherence,6686,2013,2866360,3,0,32
7290,Upstream Color,6693,2013,2084989,0,0,175
7291,Adult World,6699,2013,1067765,3,0,22
7292,Maidentrip,6709,2013,2555268,3,0,1
7293,A Picture of You,6727,2013,2351098,3,0,4
7294,La jaula de oro,6734,2013,2042583,0,0,100
7295,Stalingrad,6750,2013,1966566,1,0,43
7296,Enemy,6753,2013,2316411,1,0,145
7297,"Selfish Giant, The",6892,2013,2304426,1,0,47
7298,3096 Tage,6940,2013,1667355,3,0,25
7299,"Last of Robin Hood, The",6966,2013,2450440,3,0,151
7300,House of Cards,7026,2013,1856010,1,0,35
7301,138 segons. L&#39;enigma Girones,7050,2013,2964334,1,0,0
7302,Monster Pies,7137,2013,2379082,2,5,37
7303,Uitgesproken,7139,2013,3348476,1,2,15
7304,Ronny,7141,2013,2831440,0,6,131
7305,Wastelands,7150,2013,2795478,0,2,14
7306,Lost Angel,7151,2013,2796584,0,2,112
7307,Bayonetta: Bloody Fate,7204,2013,3306776,3,0,3
7308,Justice League: The Flashpoint Paradox,7207,2013,2820466,2,0,353
7309,Gekijouban Steins;Gate: Fuka ryouiki no dejavu,7400,2013,2967286,3,0,7
7310,Cheap Thrills,7424,2013,2389182,1,0,257
7311,My mad fat diary,7452,2013,2407574,3,0,49
7312,Tangerines,7533,2013,2991224,0,0,70
7313,Vikings,7500,2013,2306299,3,0,56
7314,"Best Offer, The",7585,2013,1924396,1,0,245
7315,A Teacher,7694,2013,2201548,3,0,34
7316,Very Good Girls,7716,2013,1931602,3,0,222
7317,Alan Partridge: Alpha Papa,7731,2013,0469021,3,0,121
7318,A Case of You,7765,2013,1817081,3,0,37
7319,"Time in Between, The",7782,2013,1864750,1,0,27
7320,Vino Veritas,7783,2013,1647413,3,0,3
7321,She Made Them Do It,7807,2013,2336846,1,0,6
7322,A Haunted House,8306,2013,2243537,3,0,69
7323,Christmas in the City,7921,2013,3015110,3,0,77
7324,"Den, The",7959,2013,2503154,3,0,128
7325,Jug Face,8101,2013,2620736,3,0,39
7326,Lone Survivor,8195,2013,1091191,0,0,193
7327,Frankenstein&#39;s Army,8454,2013,1925435,0,0,82
7328,White Lies,8629,2013,2386257,3,0,0
7329,Yeh Jawaani Hai Deewani,8745,2013,2178470,3,0,42
7330,Minha Mae e uma Peca: O Filme,8817,2013,2464018,3,3,35
7331,CBGB,8920,2013,1786751,1,0,64
7332,Sleeping with the Fishes,8954,2013,2286988,3,0,1
7333,Lucia,9070,2013,2358592,3,0,1
7334,Persona 3 the Movie: #1 Spring of Birth,9170,2013,3198652,3,0,0
7335,Delivery Man,9462,2013,2387559,1,2,143
7336,Gekijouban Hakuouki: Daiisshou Kyouto ranbu,9521,2013,3856638,0,0,0
7337,"Double, The",9553,2013,1825157,1,0,145
7338,Hammer of the Gods,9613,2013,2193418,1,0,21
7339,Barbie and the pink shoes,9815,2013,2630134,3,0,53
7340,Stranger by the Lake,10020,2013,2852458,0,3,100
7341,"Legend of Hercules, The",5068,2014,1043726,2,0,194
7342,Jack Ryan: Shadow Recruit,5090,2014,1205537,1,0,242
7343,Belle,5449,2014,2404181,3,0,33
7344,Ride Along,5104,2014,1408253,0,0,232
7345,"Lego Movie, The",5132,2014,1490017,3,0,237
7346,Vampire Academy,5135,2014,1686821,3,0,241
7347,"Monuments Men, The",5144,2014,2177771,0,0,276
7348,Dead Snow 2,5149,2014,2832470,3,0,30
7349,Fields of the Dead,5157,2014,3186838,3,0,1
7350,&#39;71,5159,2014,2614684,0,0,135
7351,Robocop,5164,2014,1234721,2,0,267
7352,Lizzie Borden Took An Ax,5175,2014,3118958,3,0,44
7353,3 Days to Kill,5192,2014,2172934,3,0,240
7354,Barbie: The Pearl Princess,5194,2014,3504064,3,0,13
7355,Pompeii,5196,2014,1921064,3,0,222
7356,"Adventurer: The Curse of the Midas Box, The",5207,2014,1376213,1,0,54
7357,"Pa Boys, The",5214,2014,3515892,2,0,1
7358,Non-Stop,5217,2014,2024469,3,0,191
7359,"I, Frankenstein",5218,2014,1418377,1,0,198
7360,Paranormal Activity: The Marked Ones,5219,2014,2473682,2,0,100
7361,Winter&#39;s Tale,5220,2014,1837709,3,0,69
7362,Mr. Peabody and Sherman,5221,2014,0864835,1,0,240
7363,"Grand Budapest Hotel, The",5229,2014,2278388,1,1,414
7364,That Awkward Moment,5236,2014,1800246,3,0,141
7365,300: Rise of an Empire,5256,2014,1253863,1,0,242
7366,Flowers in the Attic,5263,2014,3074694,3,0,252
7367,Queen,5280,2014,3322420,3,0,49
7368,Veronica Mars,5282,2014,2771372,3,0,12
7369,Our RoboCop Remake,5307,2014,3528906,3,0,151
7370,Divergent,5308,2014,1840309,3,0,191
7371,Alles Inklusive,5327,2014,3469518,3,0,16
7372,God&#39;s Not Dead,5337,2014,2528814,3,0,96
7373,Rio 2,5340,2014,2357291,3,0,54
7374,Cesar Chavez,5345,2014,1621046,3,0,12
7375,A Long Way Down,5346,2014,0458413,3,0,110
7376,Noah,5348,2014,1959490,3,0,147
7377,Camp Takota,5349,2014,3097084,3,1,14
7378,Captain America: The Winter Soldier,5351,2014,1843866,3,0,415
7379,Lies I Told My Little Sister,5353,2014,2287861,3,0,0
7380,Million Dollar Arm,5387,2014,1647668,1,0,11
7381,Hoje Eu Quero Voltar Sozinho,5388,2014,1702014,3,2,171
7382,Joe,5396,2014,2382396,2,0,60
7383,Under the Skin,5397,2014,1441395,0,0,228
7384,Transcendence,5405,2014,2209764,1,0,136
7385,La cr&egrave;me de la cr&egrave;me,5408,2014,2536428,3,1,19
7386,Barefoot,5409,2014,2355495,3,0,44
7387,Oculus,5416,2014,2388715,3,0,389
7388,Mega Shark vs. Mecha Shark,5418,2014,3152098,3,0,34
7389,Yves Saint Laurent,5421,2014,2707858,2,3,60
7390,"Other Woman, The",5423,2014,2203939,3,0,67
7391,Amazing Spider-Man 2,5429,2014,1872181,1,0,337
7392,Draft Day,5442,2014,2223990,2,0,93
7393,Brick Mansions,5447,2014,1430612,3,0,237
7394,Hard Corner: Le Film,5450,2014,3638604,1,0,1
7395,"Pirate Fairy, The",5453,2014,2483260,3,0,76
7396,"Fault in Our Stars, The",5456,2014,2582846,3,0,200
7397,Nosferatu In Love,5458,2014,3457342,0,0,0
7398,Walk of Shame,5465,2014,2463288,3,0,97
7399,Godzilla,5466,2014,0831387,2,0,367
7400,Starving in Suburbia,5468,2014,3257692,3,0,7
7401,Muppets Most Wanted,5482,2014,2281587,1,0,43
7402,Chef,5486,2014,2883512,1,0,87
7403,Neighbors,5487,2014,2004420,3,2,446
7404,Praia do Futuro,5488,2014,2199543,1,1,47
7405,"Two Faces of January, The",5495,2014,1976000,3,0,182
7406,X-Men: Days of Future Past,5499,2014,1877832,1,0,318
7407,Boyhood,5508,2014,1065073,3,0,226
7408,Maleficent,5510,2014,1587310,3,0,144
7409,Grace of Monaco,5515,2014,2095649,3,0,35
7410,"Something, Anything",5516,2014,2461126,3,0,1
7411,A Million Ways to Die in the West,5517,2014,2557490,2,3,308
7412,Edge of Tomorrow,5529,2014,1631867,1,0,297
7413,"Skeleton Twins, The",5535,2014,1571249,3,3,60
7414,"Bag Man, The",5540,2014,2212008,1,0,79
7415,Ragamuffin,5553,2014,2412568,2,0,0
7416,"Rover, The",5559,2014,2345737,0,0,165
7417,A coup sur,5566,2014,2545186,2,0,22
7418,Une nouvelle amie,6147,2014,3184934,2,0,74
7419,Obvious Child,5590,2014,2910274,3,0,46
7420,Asian School Girls,5594,2014,3421270,3,1,22
7421,What We Do in the Shadows,5597,2014,3416742,1,0,287
7422,Transformers: Age of Extinction,5598,2014,2109248,3,0,421
7423,Ek Villain,5599,2014,3175038,2,0,10
7424,Tammy,5608,2014,2103254,3,1,57
7425,Begin Again,5616,2014,1980929,3,0,44
7426,How to Train Your Dragon 2,5618,2014,1646971,1,0,76
7427,Wir sind die Neuen,5619,2014,3777462,3,0,33
7428,Calvary,5620,2014,2234003,2,0,55
7429,Dawn of the Planet of the Apes,5624,2014,2103281,1,0,182
7430,Sabotage,5625,2014,1742334,3,0,186
7431,Dead Girls,5633,2014,3560546,3,0,1
7432,"Purge: Anarchy, The",5642,2014,2975578,3,0,259
7433,Wicked Blood,5643,2014,2761578,3,0,14
7434,Jersey Boys,5649,2014,1742044,2,0,65
7435,Lucy,5650,2014,2872732,3,0,369
7436,Hercules,5661,2014,1267297,2,0,241
7437,22 Jump St,5663,2014,2294449,2,0,246
7438,Blended,5664,2014,1086772,3,0,92
7439,Alpha House,5668,2014,3307774,2,0,32
7440,Guardians of the Galaxy,5671,2014,2015381,3,1,561
7441,Planes: Fire &amp; Rescue,5674,2014,2980706,1,0,57
7442,Jimmy&#39;s Hall,5678,2014,3110960,1,0,64
7443,Into the Storm,5679,2014,2106361,3,0,173
7444,Qu&#39;est-ce qu&#39;on a fait au Bon Dieu?,5680,2014,2800240,3,0,101
7445,Teenage Mutant Ninja Turtles,5687,2014,1291150,3,0,304
7446,Life Of Riley,5689,2014,2751390,2,0,162
7447,"Hundred-Foot Journey, The",5692,2014,2980648,3,0,187
7448,Need for Speed,5693,2014,2369135,1,0,202
7449,"Boxtrolls, The",5696,2014,0787474,2,0,67
7450,"Giver, The",5700,2014,0435651,3,0,182
7451,Hector and the Search for Happiness,5701,2014,1626146,1,0,49
7452,Let&#39;s Be Cops,5702,2014,1924435,0,0,173
7453,"Expendables 3, The",5705,2014,2333784,0,0,280
7454,When the Game Stands Tall,5709,2014,2247476,1,0,3
7455,A Most Wanted Man,5713,2014,1972571,2,0,103
7456,Sin City: A Dame to Kill For,5717,2014,0458481,1,0,428
7457,"Quiet Roar, The",5719,2014,2835536,3,0,0
7458,Frank,5720,2014,1605717,1,0,55
7459,Get On Up,5721,2014,2473602,2,0,90
7460,If I Stay,5722,2014,1355630,3,1,79
7461,"One I Love, The",5724,2014,2756032,3,0,179
7462,Women Aren&#39;t Funny,5726,2014,3992752,3,0,1
7463,"November Man, The",5729,2014,2402157,1,0,222
7464,Housebound,5730,2014,3504048,3,0,19
7465,As Above So Below,5733,2014,2870612,3,0,300
7466,"Drop, The",5734,2014,1600196,1,0,134
7467,Moms&#39; Night Out,5737,2014,3014666,3,0,27
7468,Atlas Shrugged: Who Is John Galt?,5745,2014,2800038,3,0,66
7469,Saint Seiya: Legend of Sanctuary,5749,2014,2231489,2,0,22
7470,God Help the Girl,5753,2014,2141751,3,0,249
7471,"Maze Runner, The",5755,2014,1790864,1,0,135
7472,Pride,5756,2014,3169706,3,2,110
7473,Maps to the Stars,5764,2014,2172584,3,0,351
7474,Lugen,5765,2014,2618500,3,0,25
7475,"Riot Club, The",5766,2014,2717860,1,1,313
7476,A Walk Among the Tombstones,5770,2014,0365907,1,0,260
7477,"Disappearance of Eleanor Rigby: Them, The",5780,2014,3729920,3,0,210
7478,"Equalizer, The",5782,2014,0455944,1,0,255
7479,Avis de mistral,5790,2014,3013588,3,0,61
7480,Ein Geschenk der Gotter,5791,2014,3983072,3,0,0
7481,Gone Girl,5801,2014,2267998,3,0,414
7482,Annabelle,5804,2014,3322940,3,0,306
7483,Two Night Stand,5807,2014,2140619,3,0,191
7484,My Little Pony: Equestria Girls - Rainbow Rocks,5810,2014,3529198,3,0,73
7485,Wish I Was Here,5811,2014,2870708,3,0,41
7486,No Good Deed,5813,2014,2011159,3,0,119
7487,Beyond the Lights,5817,2014,3125324,3,0,43
7488,Whiplash,5818,2014,2582802,1,0,60
7489,"Inbetweeners 2, The",5826,2014,3097204,1,0,17
7490,Le Paradis,5848,2014,3971202,0,0,37
7491,Laggies,5831,2014,2034031,3,0,110
7492,"Good Lie, The",5832,2014,2652092,3,0,13
7493,Mostly Ghostly: Have You Met My Ghoulfriend?,5835,2014,3138192,3,0,21
7494,Who Am I - Kein System ist sicher,5836,2014,3042408,2,0,80
7495,"Rico, Oskar und die Tieferschatten",5837,2014,1679276,1,0,39
7496,"Judge, The",5838,2014,1872194,2,0,307
7497,"Alexander and the Terrible, Horrible, No Good Very Bad Day",5839,2014,1698641,3,0,107
7498,Mange tes morts,5847,2014,3720802,0,0,32
7499,"Book of Life, The",5850,2014,2262227,3,0,22
7500,Fury,5862,2014,2713180,1,0,213
7501,Happy Christmas,5870,2014,2955096,3,0,58
7502,"Salvation, The",5874,2014,2720680,1,0,98
7503,Nightcrawler,5887,2014,2872718,3,0,162
7504,Automata,5892,2014,1971325,1,0,311
7505,John Wick,5897,2014,2911666,1,0,312
7506,Der Kleine Medicus - Geheimnisvolle Mission im Korper,5899,2014,3832158,3,0,3
7507,Kraftidioten,5900,2014,2675914,1,1,89
7508,Interstellar,5902,2014,0816692,3,0,251
7509,"Interview, The",6001,2014,2788710,1,1,280
7510,Big Hero 6,5906,2014,2245084,3,0,203
7511,Birdman,5911,2014,2562232,3,0,356
7512,Dear White People,5918,2014,2235108,3,1,279
7513,Inherent Vice,5922,2014,1791528,1,0,500
7514,Unutursam F&#305;s&#305;lda,5924,2014,4114744,2,0,1
7515,Clouds of Sils Maria,5927,2014,2452254,3,1,243
7516,"Hunger Games: Mockingjay - Part 1, The",5931,2014,1951265,3,0,212
7517,Citizenfour,5935,2014,4044364,1,0,56
7518,Turist,5936,2014,3630276,3,0,301
7519,Phoenix,5940,2014,2764784,3,0,208
7520,"Imitation Game, The",5941,2014,2084970,2,2,190
7521,Foxcatcher,5942,2014,1100089,1,0,123
7522,Magic in the Moonlight,5947,2014,2870756,3,0,97
7523,Penguins of Madagascar,5950,2014,1911658,0,0,116
7524,"Single Moms Club, The",5953,2014,2465140,3,0,26
7525,Barbie and the Secret Door,5956,2014,3921852,3,0,61
7526,About a Girl,5957,2014,3334794,3,0,0
7527,Selma,5959,2014,1020072,3,0,113
7528,En duva satt p&aring; en gren och funderade p&aring; tillvaron,5965,2014,1883180,1,0,16
7529,Into the Woods,6000,2014,2180411,3,0,90
7530,"Theory of Everything, The",5970,2014,2980516,3,0,85
7531,Wild,5971,2014,2305051,3,0,257
7532,This Is Where I Leave You,5977,2014,1371150,2,1,138
7533,Leviathan,5978,2014,2802154,3,0,217
7534,Ouija,5981,2014,1204977,3,0,95
7535,"Homesman, The",5982,2014,2398231,1,0,128
7536,Frozen in Time,5993,2014,4150316,0,0,1
7537,"Hobbit: The Battle of the Five Armies, The",5994,2014,2310332,1,0,344
7538,Paddington,5997,2014,1109624,3,0,121
7539,Annie,6003,2014,1823664,3,0,50
7540,Mommy,6007,2014,3612616,3,0,381
7541,Mr. Turner,6009,2014,2473794,1,0,65
7542,St. Vincent,6010,2014,2170593,3,0,251
7543,"Babadook, The",6011,2014,2321549,3,0,473
7544,Unbroken,6013,2014,1809398,0,0,90
7545,Exodus: Gods and Kings,6019,2014,1528100,2,0,387
7546,A Noite da Virada,6023,2014,4299406,3,0,1
7547,White Bird in a Blizzard,6025,2014,2238050,3,1,75
7548,Top Five,6026,2014,2784678,3,2,21
7549,Appropriate Behavior,6032,2014,3077108,3,1,199
7550,They Came Together,6034,2014,2398249,3,0,117
7551,Good People,6035,2014,1361318,3,0,317
7552,A Girl Walks Home Alone at Night,6036,2014,2326554,3,0,149
7553,You&#39;re Not You,6037,2014,1198156,3,0,116
7554,Agatha Raisin: The Quiche of Death,6040,2014,4056574,3,0,1
7555,I Origins,6045,2014,2884206,3,0,306
7556,Zero Motivation,6050,2014,3576084,3,0,52
7557,"Two Days, One NIght",6053,2014,2737050,3,0,172
7558,Ei Kiitos,6054,2014,2808680,2,0,35
7559,Treehouse,6061,2014,1791681,3,0,2
7560,Still Alice,6066,2014,3316960,3,0,59
7561,Zombeavers,6091,2014,2784512,3,0,336
7562,Kingsman: The Secret Service,6108,2014,2802144,3,0,406
7563,Project Almanac,6103,2014,2436386,3,0,151
7564,"Disappearance of Eleanor Rigby: Her, The",6109,2014,3720788,3,0,10
7565,A Most Violent Year,6117,2014,2937898,3,0,99
7566,American Sniper,6118,2014,2179136,1,0,428
7567,"Normal Heart, The",6124,2014,1684226,1,4,293
7568,Cake,6128,2014,3442006,3,0,101
7569,Parallels,6139,2014,3479316,3,0,29
7570,Magical Girl,6143,2014,3089326,3,0,57
7571,Girlhood,6198,2014,3655522,3,0,75
7572,El Ni&ntilde;o,6158,2014,2093990,1,0,4
7573,Big Eyes,6159,2014,1126590,3,0,383
7574,Predestination,6172,2014,2397535,3,0,185
7575,God&#39;s Pocket,6178,2014,2920808,1,0,34
7576,My Father Must Die,6179,2014,3368814,3,0,15
7577,Dyke Hard,6180,2014,3570168,3,2,27
7578,Song of the Sea,6182,2014,1865505,3,0,44
7579,Before I Go to Sleep,6185,2014,1726592,3,0,342
7580,"Love, Rosie",6188,2014,1638002,3,0,117
7581,Seventh Son,6191,2014,1121096,3,0,235
7582,Love Is Strange,6195,2014,2639344,2,2,102
7583,Suite francaise,6196,2014,0900387,3,0,93
7584,Someone Marry Barry,6207,2014,1978532,2,0,17
7585,Near Death Experience,6208,2014,3800012,0,0,32
7586,"Scribbler, The",6220,2014,2396721,3,0,86
7587,Feher isten,6219,2014,2844798,3,0,352
7588,Welcome to Me,6225,2014,2788716,3,1,276
7589,Cuban Fury,6230,2014,2390237,1,0,35
7590,Pane e burlesque,6247,2014,3284618,3,0,0
7591,"Last Five Years, The",6252,2014,2474024,1,1,192
7592,Relatos salvajes,6256,2014,3011894,3,0,152
7593,Gueros,6258,2014,3499048,2,0,7
7594,Thegidi,6263,2014,3565264,2,0,1
7595,Boy Meets Girl,6264,2014,3007302,3,4,27
7596,My Old Lady,6266,2014,2908856,3,0,53
7597,Ocho apellidos vascos,6268,2014,2955316,1,0,20
7598,Omoide no Mani (When Marnie Was There),6304,2014,3398268,3,0,29
